doi,ss_id,title,year,abstract,citations,is_oa,pdf_url,source
10.1021/acsami.1c17554,3719bb667fd79b69cb577dc6830ca62a0a82eb60,O3-Type Na2/3Ni1/3Ti2/3O2 Layered Oxide as a Stable and High-Rate Anode Material for Sodium Storage.,2021.0,"Sodium-ion batteries (SIBs) are currently the most promising candidates for large-scale energy storage devices owing to their low cost and abundant resources. Titanium-based layered oxides have attracted widespread attention as promising anode materials due to delivering a safe potential of about 0.7 V (vs Na+/Na) and a small volume contraction during cycles; P2-type Ti-based layered oxides are typically reported, due to the challenging synthesis of the O3-type counterpart resulting from the hig",7,False,,semantic_scholar
10.1149/1945-7111/ada063,ff5b5d4d53bf32555875c72de3b8fb209363b7f2,Research Progress on P2/O3-Composite Layer Metal Oxide Cathode Materials for Sodium-Ion Batteries,2024.0,"
 The high cost and uneven distribution of lithium resources have prompted searches for alternatives to lithium-ion batteries. Among various alternatives, the sodium layered oxide cathode materials, have shown significant research potential due to their low cost. Layered oxide materials can be categorized into sodium-rich O3 types and sodium-deficient P2 types, which have different structural features. O3 type materials offer high specific capacities but suffer from complex pathways for Na+ de-i",5,True,https://doi.org/10.1149/1945-7111/ada063,semantic_scholar
10.1021/acs.chemmater.3c01196,c1735ff80d37d14f08923da0818a39957b534eee,Structural Evolution of Air-Exposed Layered Oxide Cathodes for Sodium-Ion Batteries: An Example of Ni-doped NaxMnO2,2023.0,"Sodium-ion batteries have recently aroused the interest of industries as possible replacements for lithium-ion batteries in some areas. With their high theoretical capacities and competitive prices, P2-type layered oxides (NaxTMO2) are among the obvious choices in terms of cathode materials. On the other hand, many of these materials are unstable in air due to their reactivity toward water and carbon dioxide. Here, Na0.67Mn0.9Ni0.1O2 (NMNO), one of such materials, has been synthesized by a class",29,True,https://doi.org/10.1021/acs.chemmater.3c01196,semantic_scholar
10.1016/j.ensm.2021.07.013,e85d2e01d1c902371bd48d4642d41f569f6aae78,Thermodynamics and Na kinetics in P2-type oxygen redox Mn-Ni binary layered oxides manipulated via Li substitution,2021.0,"Abstract Sodium-ion batteries (SIBs) have attracted significant attention as promising replacements for lithium-ion batteries (LIBs) due to the wide availability of sodium. However, compared with LIBs, the relatively low energy density, accompanied by fast cycling and rate-performance degradation of SIBs, impedes their practical use. Exploiting oxygen redox reactions increases energy density but induces severe thermodynamic instability with concomitant irreversible capacity decay and large hyste",36,False,,semantic_scholar
10.1002/smll.202411052,a7b9c419a2a9030028d75d1a22602b3766e2d99c,Local Structure Regulation for Oxygen Redox and Structure Stability of P2-Type Cathodes.,2025.0,"The local structure plays a crucial role in oxygen redox reactions, which boosts the capacity of layered oxide cathodes for sodium-ion batteries. While studies on local structural ordering have primarily focused on the intra-layer ordering, there has been limited research on the inter-layer stacking for the layered cathode materials for sodium-ion batteries. In this work, the impact of the intra-layer and inter-layer local structural regulation on anionic kinetics and the structure stability are",5,False,,semantic_scholar
10.1002/smll.202306465,b05994a7be528d7e1baaf320c1a5af6f8038da61,Regulating Anionic Redox via Mg Substitution in Mn-Rich Layered Oxide Cathodes Enabling High Electrochemical Stability for Sodium-Ion Batteries.,2023.0,"With the limited resources and high cost of lithium-ion batteries (LIBs) and the ever-increasing market demands, sodium-ion batteries (SIBs) gain much interest due to their economical sustainability, and similar chemistry and manufacturing processes to LIBs. As cathodes play a vital role in determining the energy density of SIBs, Mn-based layered oxides are promising cathodes due to their low cost, environmental friendliness, and high theoretical capacity. However, the main challenge is structur",22,False,,semantic_scholar
10.1002/smll.202510373,11cec71815656dba78a4dd017b752042dfa5c5c4,Synergistic Suppression of Jahn-Teller Distortion in P2-Type Li/Mn Cathodes by Fe Substitution and Increased Na Content.,2025.0,"Promoting oxygen redox is an effective strategy to boost capacity in layered cathode materials for sodium-ion batteries. P-type Li- and Mn-based layered oxide cathodes are among the most promising candidates for triggering oxygen redox, but they face significant challenges, including low initial coulombic efficiency (due to sodium deficiency) and severe Jahn-Teller distortion when Mn4+ is reduced to Mn3+. In this work, Jahn-Teller distortion is effectively alleviated and initial coulombic effici",0,False,,semantic_scholar
10.1002/smll.202406332,e7e0624c8f23c29d0ac885a782beb224d223644f,Revealing the Role of Ruthenium on the Performance of P2‐Type Na0.67Mn1‐xRuxO2 Cathodes for Na‐Ion Full‐Cells,2024.0,"Abstract Herein, P2‐type layered manganese and ruthenium oxide is synthesized as an outstanding intercalation cathode material for high‐energy density Na‐ion batteries (NIBs). P2‐type sodium deficient transition metal oxide structure, Na0.67Mn1‐xRuxO2 cathodes where x varied between 0.05 and 0.5 are fabricated. The partially substituted main phase where x = 0.4 exhibits the best electrochemical performance with a discharge capacity of ≈170 mAh g−1. The in situ X‐ray Absorption Spectroscopy (XAS)",19,True,https://doi.org/10.1002/smll.202406332,semantic_scholar
10.1007/s11426-022-1364-1,863a20084faeacf1823b60d36a2b8e7542a4a388,Elucidation of the sodium kinetics in layered P-type oxide cathodes,2022.0,,34,False,,semantic_scholar
10.1002/aenm.202503527,8cea36f9e57997367894890253931d10f95879b3,Analyses of Electrode–Electrolyte Interactions in Commercial Layered Oxide/Hard Carbon Na‐Ion Cells via Optical Sensors,2025.0,"Monitoring the chemical and physical processes during the initial charge of commercial‐type cells is crucial for accelerating their optimization. In this study, operando optical calorimetry, pressure sensing, and infrared fiber evanescent wave spectroscopy (IR‐FEWS) are harnessed as powerful diagnostic tools to investigate the first charge of the formation cycle of layered oxide‐based sodium‐ion cells composed of P2 or O3 cathode material and hard carbon (HC) anode. It is first revealed that the",3,False,,semantic_scholar
10.1002/celc.202300529,88f73a62f29214316c79d252290ea7b7e05015f8,Layered Oxide Material as a Highly Stable Na‐ion Source and Sink for Investigation of Sodium‐ion Battery Materials,2023.0,"Investigating Na‐ion battery (SIB) materials is complicated by the absence of a well‐performing (reference) electrode material since sodium metal cannot be considered as a quasi‐reference electrode. Taking advantage of the activity of both Ni and Mn, herein, the P2‐type and Mn‐rich Na0.6Ni0.22Al0.11Mn0.66O2 (NAM) material, known to be an excellent positive electrode, is investigated as a negative electrode. To prove NAM stability as both positive and negative electrode, symmetric cells have been",3,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/celc.202300529,semantic_scholar
10.1149/1945-7111/acec66,8bb2684626f50586527905027cfa6d13dd880535,Rational Selection of Sodium Layered Oxides for High Performance Na-Ion Batteries: P2 vs O3 vs P2-O3 Intergrowths,2023.0,"
 Sodium ion batteries (NIBs) are gaining importance as an energy storage technology complementary to Li-ion batteries. In this regard, sodium-based layered oxides are recognized as one of the most suitable positive electrode candidate for NIBs, but the vast variety of their chemical compositions and crystal structures complicates the selection of the best material. To shed light on different figures of merit that control the selection of layered oxide material for NIB applications, we compare h",14,True,https://hal.science/hal-04240894/file/P2%20ZNMT-Submitted%20version%20for%20HAL.pdf,semantic_scholar
10.1021/acs.jpcc.9b08220,96a3fffb6f9bbdc4229f4f0aa55ceb2591e7c412,Semiconductor Material ZnO-Coated P2-Type Na2/3Ni1/3Mn2/3O2 Cathode Materials for Sodium-Ion Batteries with Superior Electrochemical Performance,2020.0,The P2-type layered oxide Na2/3[Ni1/3Mn2/3]O2 cathode material is considered a promising material for sodium-ion batteries because of its high capacity and operating voltage together with a simple ...,64,False,,semantic_scholar
10.1002/adma.202202695,3c43b4d569785088d0a7275c159669e72abbf202,Formulating High‐Rate and Long‐Cycle Heterostructured Layered Oxide Cathodes by Local Chemistry and Orbital Hybridization Modulation for Sodium‐Ion Batteries,2022.0,"It is still very urgent and challenging to simultaneously develop high‐rate and long‐cycle oxide cathodes for sodium‐ion batteries (SIBs) because of the sluggish kinetics and complex multiphase evolution during cycling. Here, the concept of accurately manipulating structural evolution and formulating high‐performance heterostructured biphasic layered oxide cathodes by local chemistry and orbital hybridization modulation is reported. The P2‐structure stoichiometric composition of the cathode mate",122,False,,semantic_scholar
10.1021/acsami.4c07191,138830bca6eece4f3b9c198927adfd1db13fe92b,Unraveling the Role of Li and Mg Substitution in Layered Sodium Oxide Cathodes for Sodium-Ion Batteries.,2024.0,"Substituting electrochemically active elements such as Li and Mg in P2-type layered sodium oxide is an effective strategy for developing competitive cathode materials for sodium-ion batteries. However, the lack of atomic-level understanding regarding the distribution of substitution positions complicates the comprehension of the roles of substituting atoms and the mechanism of sodium-ion intercalation. In this study, we identified the stable configurations of Na in Na0.75Ni0.3Mn0.7O2 and Na0.75L",8,False,,semantic_scholar
10.1021/acsami.0c16236.s001,0b33b52dc92986e649328c96c384bef1bb879e2e,Restraining Oxygen Loss and Boosting Reversible Oxygen Redox in a P2-Type Oxide Cathode by Trace Anion Substitution.,2020.0,"Oxygen redox has recently emerged as a lever to boost the specific energy density of layered sodium transition metal oxide cathode materials. However, the oxygen redox reaction is universally confronted with concomitant issues such as irreversible lattice oxygen loss and parasitical electrolyte degradation, thus debilitating cycling stability. Herein, a novel F-substituted layered structure P2-Na0.65Li0.22Mn0.78O1.99F0.01 cathode is designed, which exhibits superb capacity retention (183.6 mAh g",58,True,https://doi.org/10.1021/acsami.0c16236.s001,semantic_scholar
10.1002/adma.202300714,afc5c3f35bff477439924c5d80196d7211174ded,Impact of Ti and Zn Dual‐Substitution in P2 Type Na2/3Ni1/3Mn2/3O2 on Ni–Mn and Na‐Vacancy Ordering and Electrochemical Properties,2023.0,"High‐entropy layered oxide materials containing various metals that exhibit smooth voltage curves and excellent electrochemical performances have attracted attention in the development of positive electrode materials for sodium‐ion batteries. However, a smooth voltage curve can be obtained by suppression of the Na+‐vacancy ordering, and therefore, transition metal slabs do not need to be more multi‐element than necessary. Here, the Na+‐vacancy ordering is found to be disturbed by dual substituti",109,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202300714,semantic_scholar
10.1021/acsami.0c04513,a260b4312c153ecab947e9971c476b9671bbdeca,Eutectic Synthesis of P2-Type NaxFe1/2Mn1/2O2 Cathode with Improved Cell Design for Sodium-Ion Batteries.,2020.0,"An engaging area of research in sodium-ion batteries (SIBs) has been focusing on discovery, design and synthesis of high-capacity cathode materials in order to boost energy density to levels close enough to the state-of-the-art lithium-ion batteries. Of particular interest, P2-type layered oxide, Na2/3Fe1/2Mn1/2O2, has been researched as a potential cathode in SIBs based on its high theoretical capacity of 260 mAh/g and use of non-critical materials. However, the reported synthesis methods are n",27,True,https://www.osti.gov/biblio/1649331,semantic_scholar
10.1002/adfm.202206154,5be63241860af2c90b368b3f1622dd262777c83e,A Novel Pentanary Metal Oxide Cathode with P2/O3 Biphasic Structure for High‐Performance Sodium‐Ion Batteries,2022.0,"The rapid capacity loss suffered by P2‐type Mn‐based layered oxide cathode materials, caused by deleterious high‐voltage phase transformations and the dissolution of active materials, greatly limits their application in large‐scale sodium‐ion battery installations. In this study, a novel P2/O3 biphasic cathode is developed using a multi‐element (Fe, Mg, and Li) co‐substitution strategy. The results of ex situ X‐ray diffraction analyses and the absence of significant voltage plateaus in the charg",130,False,,semantic_scholar
10.1002/smll.202406542,5faa0b443be3abeb4b53f88647e55f20dd5e2735,Reversible Oxygen Redox With Enhanced Structural Stability Through Covalency Modulation for Layered Oxide Cathodes.,2024.0,"P2-type Mn-based layered oxides have emerged as one of the most promising cathode materials for sodium-ion batteries owing to their advantages of facile preparation and high theoretical capacity. However, challenges such as phase transition and irreversible oxygen release during cycling often lead to rapid structural distortion and the formation of oxygen vacancies, ultimately resulting in rapid capacity decay. Herein, a covalency modulation strategy is adopted to address these challenges and su",6,False,,semantic_scholar
10.1149/ma2024-023403mtgabs,a1f08612e7ee38fff1842e3cd939724395b3fc04,Crystal Morphologic Design of Na-Layered Oxide Crystals by Automated High-Throughput Flux Method Experiments,2024.0,"Na
 x
 CoO2 (NCO), a type of sodium layered oxide, has attracted attention as a cathode material for sodium ion batteries (SIB). The P2-type NCO has a layered structure and is generally obtained as plate-like crystals. Crystal growth of high aspect ratio NCO would be desirable to improve output density. The flux method, which is a liquid-phase method using flux (molten salt) as a solvent, is a crystal growth method that can control the crystal plane. However, in the case of NCO crystal growth, t",0,False,,semantic_scholar
10.1007/s12598-024-03217-3,5a25c0537bb25715798934d379bc5ddb2049cdc1,Inhibiting the P2–O2 phase transition of P2-Na0.67Ni0.33Mn0.67O2 via high-valence tungsten doping for sodium-ion batteries,2025.0,,4,False,,semantic_scholar
10.1021/acsami.3c15056,7c41afd7b813dda3d2409b67bdb55b5c0c84d19e,P2/O3 Biphasic Cathode Material through Magnesium Substitution for Sodium-Ion Batteries.,2024.0,"P2-type Fe-Mn-based oxides offer excellent discharge specific capacity and are as affordable as typical layered oxide cathode materials for sodium-ion batteries (SIBs). After Cu modification, though they can improve the cycling performance and air stability, the discharge specific capacity will be reduced. Considering the complementary nature of biphasic phases in electrochemistry, hybridizing P2/O3 hybrid phases can enhance both the storage performance of the battery and specific capacity. Here",37,False,,semantic_scholar
10.1016/j.jallcom.2019.03.257,4f9972cf91a60685242c934f0eca547a4e858c36,P2-type Na2/3Mn1/2Co1/3Cu1/6O2 as advanced cathode material for sodium-ion batteries: Electrochemical properties and electrode kinetics,2019.0,"Abstract Sodium-ion batteries (SIBs) have been considered as one of foremost promising alternatives for the widely used lithium-ion batteries. In order to assemble high-performance SIBs, cathode materials with stable structure and superior electrochemical properties are needed emphatically. In this work, we prepare a new layered oxide material, P2-type Na2/3Mn1/2Co1/3Cu1/6O2 (P2-MCC) with the morphology of hexagonal micro-prisms, by a sol-gel method. When used as cathode material for SIBs, the P",32,False,,semantic_scholar
10.1039/c6cc09415e,8eed8c38a4b5120f9f46893fe48614fac0eb0758,"In operando observation of sodium ion diffusion in a layered sodium transition metal oxide cathode material, P2 NaxCo0.7Mn0.3O2.",2017.0,,12,True,https://pure.au.dk/ws/files/140985177/In_operando_observation_of_sodium_ion_diffusion_in_a_layered_sodium_transition_metal_oxide_cathode_material_P2_NaxCo0.7Mn0.3O2.pdf,semantic_scholar
10.1016/j.chemphys.2019.110582,27c45f8061497811e4043740fa8be7173168f380,Enhanced cyclability and dynamic properties of P2-type Na0.59Co0.20Mn0.80O2 cathode by B-doping for sodium storage,2020.0,"Abstract P2-type layered oxides are considered to be promising cathode materials for sodium-ion batteries. P2-Na0.59Co0.20Mn0.75B0.05O2 (NCMB-05) cathode material has been developed by boron-doping through a solid-state reaction. The structure and the electrochemical characteristics of NCMB-05 have been systematically investigated. XRD refinement confirms that B-doping notably enhances the structural stability of the pristine oxide and expands its Na-layer spacing. In addition, NCMB-05 cathode d",3,False,,semantic_scholar
10.1016/j.cej.2021.128719,bb51c8d34e0273daad864a23fd2f6c23dd488a59,A Li-substituted hydrostable layered oxide cathode material with oriented stacking nanoplate structure for high-performance sodium-ion battery,2021.0,"Abstract As one of the most prospective transitional metal oxide cathode materials for sodium-ion batteries (SIBs), P2-type Na2/3Ni1/3Mn2/3O2 layered oxide generally suffers from sluggish Na+ kinetics and complicated structural evolution. Here, a stable Co-free P2-Na2/3Li1/9Ni2/9Mn2/3O2 cathode material with multilayer oriented stacking nanoplates is reported, which exhibits high hydrostability realized by partial Li element substitution for Ni. A prominent rate capability (71.7% capacity retent",30,False,,semantic_scholar
10.1016/j.ensm.2020.11.037,2a00355b689e730cd895205a6173deb0d66b8a39,Dual-Manipulation on P2-Na0.67Ni0.33Mn0.67O2 Layered Cathode toward Sodium-Ion Full Cell with Record Operating Voltage Beyond 3.5 V,2021.0,"ABSTRACT P2-type Na0.67Ni0.33Mn0.67O2, a typical layered transition metal oxide, has been extensively studied as future practical sodium ion batteries cathode due to the merit of high energy density. However, its inferior cyclability and poor rate capability have severely hindered its practical applications. Herein, a stable P2-Na0.67Ni0.23Mg0.1Mn0.67O2 layered cathode with simultaneously achieving magnesium doping and hierarchical one-dimensional nanostructure composed of nanoplate subunits ass",135,False,,semantic_scholar
10.1149/ma2022-013490mtgabs,aedc14ff76e416c25b414284559a2e3239e1f2e0,Cation-Modified Anionic Redox Mechanism for High-Performance Layered Oxide As Sodium-Ion Batteries Cathode Material,2022.0,"Sodium-ion batteries (NIBs) have been selected as a promising candidate for large-scale energy storage systems due to their abundance. Among several NIB cathode materials, P2-type transition metal layered oxides (NaxTMO2, TM = Ti, V, Cr, Mn, Fe, Co, Ni) featuring high theoretical capacity and better rate performance have attracted much attention. However, the practical applications have to endure the low energy density of NIB cathode materials compared to lithium-ion batteries. In tradition, the",0,False,,semantic_scholar
10.1002/smll.202402991,75190509499b4fe4880bef750198f5125c3e4550,K-Doping Suppresses Oxygen Redox in P2-Na0.67Ni0.11Cu0.22Mn0.67O2 Cathode Materials for Sodium-Ion Batteries.,2024.0,"In P2-type layered oxide cathodes, Na site-regulation strategies are proposed to modulate the Na+ distribution and structural stability. However, their impact on the oxygen redox reactions remains poorly understood. Herein, the incorporation of K+ in the Na layer of Na0.67Ni0.11Cu0.22Mn0.67O2 is successfully applied. The effects of partial substitution of Na+ with K+ on electrochemical properties, structural stability, and oxygen redox reactions have been extensively studied. Improved Na+ diffus",16,False,,semantic_scholar
10.1039/c8cp06248j,aa779b61732e315698ff0b7eebfb50bfa592760a,CuO-Coated and Cu2+-doped Co-modified P2-type Na2/3[Ni1/3Mn2/3]O2 for sodium-ion batteries.,2018.0,"Layered P2-type CuO-coated Na2/3[Ni1/3Mn2/3]O2 (NNMO@CuO) with excellent rate capability and cycling performance was investigated as a sodium-ion battery cathode material for the first time. The NNMO@CuO cathode material combines the advantages of CuO coating and Cu2+ doping. Transmission electron microscopy (TEM) images, TEM elemental line scan analysis and ex situ scanning electron microscopy (SEM) images show that CuO has been successfully coated on the particle surface uniformly, and that th",45,False,,semantic_scholar
10.1016/j.matlet.2019.06.013,542e7c3d25230ddb47d67ac12b8d1bcf64d81aac,Multicomponent P2-type Na2/3Mn0.67Ni0.22Cu0.05Ti0.02Al0.02O2 as an ultralong cycle-life and superior rate cathode for sodium-ion batteries,2019.0,"Abstract In this work, we propose a novel material design method, and develop a multicomponent P2-type layered sodium oxide Na2/3Mn0.67Ni0.22Cu0.05Ti0.02Al0.02O2 (NaMNCTAl). This multicomponent material can combine the advantages and functionalities of multiple different metal ions. In the designed NaMNCTAl, Cu element can provide new redox center, Ti element can enlarge interslab distance, Al element can reduce Jahn-Teller distortion. The synergy effect from such a multicomponent design can res",9,False,,semantic_scholar
10.1002/anie.202411618,b53d51fd2c302cf00bd68aaa9b8ab1f712dd6ed4,A Customized Strategy Realizes Stable Cycle of Large-Capacity and High-Voltage Layered Cathode for Sodium-Ion Batteries.,2024.0,"High-voltage P2-Na0.67Ni0.33Mn0.67O2 layered oxide cathode exhibits significant potential for sodium-ion batteries, owing to the elevated operating voltage and theoretical energy density beyond lithium iron phosphate, but the large-volume phase transition is the devil. Currently, this type cathode still suffers from stability-capacity trade-off dilemma. Herein, a concept of customized strategy via multiple rock-forming elements trace doping is presented to address the mentioned issue. The custom",43,False,,semantic_scholar
10.1002/smll.202305690,f1f2b1edafec229375ad7871369bb4ae316e6612,The Magnesium Insertion Effects into P2-Type Na2/3 Ni1/3 Mn2/3 O2.,2023.0,"A Mg-cell with P2-Na2/3 Ni1/3 Mn2/3 O2 layered oxide cathode provides novel reaction mechanism not observed in Na-cells. The sodium/vacancy ordering and Jahn-Teller effects are suppressed with the insertion of magnesium ion. The Mg-cell exhibits different features when operating between 4.5 and 0.15 V and 3.9 and 0.15 V versus Mg2+ /Mg. To analyze the structural and chemical changes during Mg insertion, the cathode is first charged to obtain the Na1/3 Ni1/3 Mn2/3 O2 compound, which is formally a",9,False,,semantic_scholar
10.1021/acsnano.4c18264,f003090eb6e8cd43122f54e65198bb0f7e61b4b1,Structure-Dependent Degradation Mechanism of Layered Sodium Oxides upon Air Exposure.,2025.0,"Cation disorder often occurs in layered sodium oxides when severe Na deficiency is induced by thermodynamic Na extraction in ambient air, resulting in serious electrochemical degradation. Herein, two commercialized layered oxides, P2-type Na0.75(Ni0.25Fe0.25Mn0.5)O2 (P2-NNFM) and O3-type Na(Ni0.33Fe0.33Mn0.33)O2 (O3-NNFM), are adopted to systematically investigate the reversibility of cation disorder caused by air corrosion. Experiments and theoretical calculations show that cation disorder is d",5,False,,semantic_scholar
10.1002/smll.202502341,c95d68751f8f4feca628cd5be6a56a20a00bb6df,Boosting the Structural Stability of High-Voltage Sodium Layered Cathodes via Site-Selective La/Ti Co-Doping.,2025.0,"P2-type sodium layered oxide (Na2/3Ni1/3Mn2/3O2, NNMO) material is considered a potential cathode candidate for sodium-ion batteries (SIBs) due to their compact crystal structure, and high cationic and anionic redox at high voltage. However, their structural instability and capacity fading, due to P2-O2 phase transitions and lattice oxygen evolution, are significant challenges for their long-term cycling performance. To address these problems, co-doping is recognized as an effective technique. H",4,False,,semantic_scholar
10.1021/acsami.9b19260,cfdf3ae4f497f8d718587759146f7b9698fa428b,A Core-Shell Layered Oxide Cathode for High-Performance Sodium-Ion Batteries.,2020.0,"Sodium layered oxides are considered as one of the most potential cathode candidates for large-scale energy storage due to their high reversible capacity and wide availability of sodium resources. A significant hurdle to wide application of these layered oxides lies in simultaneously satisfying high-energy density and long cycle life because of the intrinsic problems associated with their structural irreversibility. Herein, a O3/O'3-P2 core-shell composite that integrates a high specific capacit",68,False,,semantic_scholar
10.1002/chem.202402313,7181e35ea283d54823cede4e819f1a3cb3deebdb,Ca/Li Synergetic-Doped Na0.67Ni0.33Mn0.67O2 to Realize P2-O2 Phase Transition Suppression for High-Performance Sodium-Ion Batteries.,2024.0,"P2-type layered transition metal oxide Na0.67Ni0.33Mn0.67O2 is considered as a promising cathode for advanced sodium-ion batteries due to its high theoretical specific capacity. However, the P2-type cathode suffers severe P2-O2 phase transition during cycling process, resulting unsatisfactory cyclic stability and rate capability. Herein, a Ca/Li co-doped P2-type Na0.62Ca0.05Ni0.33Mn0.57Li0.10O2 (NCNMLO) cathode material was synthesized through a simple sol-gel method. With the synergistic effect",11,False,,semantic_scholar
10.1002/adma.202506273,3ad2f0f6c866627b79f965dcf263ff45c740a329,Native Defect Elimination and Lattice Framework Reinforcement Toward Ultra‐Stable Sodium‐Ion Layered Cathodes,2025.0,"Structural and performance degradation in layered transition metal oxide (TMO) cathode materials is often attributed to phase transition induction during sodium de‐embedding, while the significance of native defects during complex synthesis is frequently overlooked. Here, the role of native surface remodeling in progressive capacity degradation in P2‐type Na2/3Ni1/3Mn2/3O2 is emphasized, where lattice mismatches and elemental distortions are found on the surface of the particles and result in th",3,False,,semantic_scholar
10.1021/acsami.5c01080,05346052a533f1f694135f404b5fcd8301f98ddb,Synchronously Restraining the Phase Transition and Structural Defect through a Unique Dopant Strategy for Manganese-Based Layered Cathodes for Sodium-Ion Batteries.,2025.0,"The P2-type sodium manganese-based layered oxide cathodes suffer from an unsatisfactory phase transition and structural defects due to the instability of the bulk and interfacial structure. In this work, we proposed a manganese-based layered oxide cathode, P2-Na0.67Ni0.25Mn0.75O2@Fe2O3@Ta2O5 (Na2575-Fe-Ta), to increase the bulk and interfacial stability synchronously during cycling. Partially substituting Fe ions into the TMO2 layer in the bulk lattice structure mitigates the unfavorable phase t",2,False,,semantic_scholar
10.1002/anie.201606415,81974a8da925f50030f1d81484bfdf13442d40fa,Sodium and Manganese Stoichiometry of P2-Type Na2/3 MnO2.,2016.0,,297,False,,semantic_scholar
10.1016/j.electacta.2021.138156,0b917c9e3077f8b3c85ff15943fc15a14544f269,Evaluation of electrochemical performance and redox activity of Fe in Ti doped layered P2-Na0.67Mn0.5Fe0.5O2 cathode for sodium ion batteries,2021.0,"Abstract Here, we report a wet synthesis-based titanium doping strategy to improve the structural stability and electrochemical performances, such as cycling stability and rate capability, of P2-type Na0.67Fe0.5Mn0.5O2 layered oxide cathodes. Through Ti4+ doping aimed at replacing some of the Mn and Fe atoms in the crystal structure, effective mitigation of the Jahn Teller distortion caused by active Mn3+ before charging and Fe4+ after charging was achieved. X-ray diffraction (XRD), Raman spectr",34,False,,semantic_scholar
10.1016/j.cej.2020.127788,91a30288c8d3cf69e5eeda5e673382e39f54dbcd,Building superior layered oxide cathode via rational surface engineering for both liquid & solid-state sodium ion batteries,2020.0,,43,False,,semantic_scholar
10.1039/d5nr04193g,f16dc50fd91f24e518b1ea107c6376212bf39dbe,Element doping-driven band regulation toward stable 4.5 V sodium-ion layered oxides.,2025.0,"P2-type layered oxide cathode materials have garnered significant attention as promising candidates for sodium-ion batteries due to their high specific capacity, competitive energy density, robust structural stability, and straightforward synthesis. However, their practical deployment at high operating voltages is largely hindered by issues such as severe phase transitions and irreversible oxygen release. In this study, we introduce a simple and cost-efficient single-element doping approach to m",0,False,,semantic_scholar
10.1149/ma2025-025789mtgabs,47661e7644d032841db4db93562e10b6cfbd23f3,Enabling High Voltage Operation of Layered Sodium Cathodes By Interface Modification,2025.0,"
 Sodium-ion batteries (SIBs) are emerging as a viable and cost-effective alternative to lithium-ion batteries, largely due to their similar intercalation chemistry and reliance on earth-abundant materials. Among various cathode options, Mn- and Fe-based layered oxides, such as P2-type Na
 x
 (Ni,Mn)O
 2
 and O3-type Na(Ni,Mn,Fe)O
 2
 , have attracted considerable interest for their promising balance of performance, sustainability, and scalability. However, these materials face challenges relate",0,False,,semantic_scholar
10.1016/j.jcis.2024.02.046,c38626bf3e3ee4898d2fccbba29d4f50c71a6e27,Optimizing electrochemical performance of Na0.67Ni0.17Co0.17Mn0.66O2 with P2 structure via preparing concentration-gradient particles for sodium-ion batteries.,2024.0,"P2-type layered oxides for rechargeable sodium-ion batteries have drawn a lot of attention because of their excellent electrochemical performance. However, these types of cathodes usually suffer from poor cyclic stability. To overcome this disadvantage, in this work, novel ball-shaped concentration-gradient oxide Na0.67Ni0.17Co0.17Mn0.66O2 with P2 structure modified by Mn-rich surface is successfully prepared using co-precipitation method. The concentration of Mn increased from the inner core to",7,False,,semantic_scholar
10.1039/c7qi00778g,3fa2448d8de618c5f06b184474b75e58130ac26d,A study on electrochemical properties of P2-type Na–Mn–Co–Cr–O cathodes for sodium-ion batteries,2018.0,,18,True,https://doi.org/10.1039/c7qi00778g,semantic_scholar
10.1149/ma2023-024799mtgabs,7d6dbd928fa3403bdcc10924df515850795a454e,Engineering Transition Metal Layers for Long Lasting Anionic Redox in Layered Sodium Manganese Oxide,2023.0,"Oxygen-redox-based layered cathode materials are of great importance in realizing high-energy-density sodium-ion batteries (SIBs) that can satisfy the demands of next-generation energy storage technologies. However, Mn-based layered materials (P2-type Na-poor Nay[AxMn1−x]O2, where A=alkali ions) still suffer from poor reversibility during oxygen-redox reactions and low conductivity. Herein, we introduce P2-Na0.75[Li0.15Ni0.15Mn0.7]O2 and P2-Na0.6[Li0.15Co0.15Mn0.7]O2, an oxygen-redox-based layer",0,False,,semantic_scholar
10.3390/en15093371,209d3093a2a2941cafd41c964d7b764a5e3cb7de,Structural and Electrochemical Properties of Layered P2-Na0.8Co0.8Ti0.2O2 Cathode in Sodium-Ion Batteries,2022.0,Layered Na0.8Co0.8Ti0.2O2 oxide crystallizes in the β-RbScO2 structure type (P2 modification) with Co(III) and Ti(IV) cations sharing the same crystallographic site in the metal-oxygen layers. It was synthesized as a single-phase material and characterized as a cathode in Na- and Na-ion batteries. A reversible capacity of about 110 mA h g−1 was obtained during cycling between 4.2 and 1.8 V vs. Na+/Na with a 0.1 C current density. This potential window corresponds to minor structural changes duri,6,True,https://www.mdpi.com/1996-1073/15/9/3371/pdf?version=1652245346,semantic_scholar
